,Energy,dEnergy,Data,dData,EXFOR_Entry,Year,Author,Dataset_Number,MT,dData_assumed,endf7-1,endf7-1_chi_squared,endf7-1_relative_error,endf8,endf8_chi_squared,endf8_relative_error
1507031,136106.0,nan,1.00093,0.0580719,12876002,1978,J.A.Harvey,12876002,1,0.0580719,0.9848292517776,0.004464019488274392,1.6348771315777406,0.9848292642384,0.004464012578628702,1.6348758456168855
1507032,136177.0,nan,0.884703,0.0579708,12876002,1978,J.A.Harvey,12876002,1,0.0579708,0.9848480930192,0.173001574168792,-10.168582721441851,0.9848481052528,0.1730016164361089,-10.168583837311012
1507033,136248.0,nan,1.02427,0.0583173,12876002,1978,J.A.Harvey,12876002,1,0.0583173,0.9848669342608,0.026623344867607392,4.000851726103927,0.9848669462672,0.02662332864295722,4.000850458241472
1507034,136319.0,nan,1.00265,0.057999400000000007,12876002,1978,J.A.Harvey,12876002,1,0.057999400000000007,0.9848857755024,0.005440878216001102,1.8036837305867637,0.9848857872815999,0.005440871000468427,1.8036825130182277
1507035,136390.0,nan,1.03312,0.0580638,12876002,1978,J.A.Harvey,12876002,1,0.0580638,0.984904616744,0.040037393049076546,4.895436820612688,0.984904628296,0.04003737386383404,4.895435590288398
1507036,136462.0,nan,0.9193260000000001,0.05816949999999999,12876002,1978,J.A.Harvey,12876002,1,0.05816949999999999,0.9849237233552,0.07397452804967095,-6.660183098416739,0.9849237346768,0.07397455358440129,-6.660184171348615
1512417,136500.0,nan,0.9399999999999998,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,0.9849338074,0.1009523523730156,-4.5621144347370075,0.9849338186,0.10095240269888583,-4.562115519991967
1507037,136533.0,nan,1.02328,0.0584201,12876002,1978,J.A.Harvey,12876002,1,0.0584201,0.9849425645968,0.02515844637880683,3.892352384922462,0.9849425756911999,0.025158431817695844,3.892351214678289
1507038,136604.0,nan,0.881316,0.05710509999999999,12876002,1978,J.A.Harvey,12876002,1,0.05710509999999999,0.9849614058384,0.18811577514804526,-10.522788529990871,0.9849614167056,0.18811581459584995,-10.522789517203911
1507039,136676.0,nan,0.902403,0.05733889999999999,12876002,1978,J.A.Harvey,12876002,1,0.05733889999999999,0.9849805124495999,0.11892529438764682,-8.383669667152462,0.9849805230863999,0.11892532502515611,-8.38367065651678
1507040,136747.0,nan,0.968437,0.0581893,12876002,1978,J.A.Harvey,12876002,1,0.0581893,0.9849993536912,0.00471412372708393,-1.6814583308236672,0.9849993641008,0.004714129652830841,-1.6814593698666713
1507041,136819.0,nan,0.9205059999999999,0.0576539,12876002,1978,J.A.Harvey,12876002,1,0.0576539,0.9850184603023999,0.07218692116697628,-6.5493656111373495,0.9850184704816,0.07218694394723192,-6.549366576858024
1507042,136891.0,nan,0.943805,0.057639499999999996,12876002,1978,J.A.Harvey,12876002,1,0.057639499999999996,0.9850375669136,0.029495824465592197,-4.1858877568287305,0.9850375768624,0.029495838699394067,-4.1858887245435294
1507043,136962.0,nan,0.9209609999999999,0.056734900000000005,12876002,1978,J.A.Harvey,12876002,1,0.056734900000000005,0.9850564081552,0.07241083260183222,-6.506775411495173,0.9850564178768,0.07241085456749938,-6.5067763341872284
1507044,137034.0,nan,0.9824719999999999,0.0569642,12876002,1978,J.A.Harvey,12876002,1,0.0569642,0.9850755147664,0.00011899208869541365,-0.26429595775888093,0.9850755242575999,0.00011899295627625313,-0.26429691871211203
1511417,137100.0,1800.0,1.02,0.05,10050003,1970,J.W.Meadows,10050003,1,0.05,0.98509302916,0.024369932264492276,3.5435202368415517,0.98509303844,0.024369919307026436,3.5435192614170696
1507045,137106.0,nan,0.8778979999999998,0.05675870000000001,12876002,1978,J.A.Harvey,12876002,1,0.05675870000000001,0.9850946213776,0.2024555818715466,-10.8818603869435,0.9850946306384,0.20245561685214042,-10.881861224736381
1507046,137178.0,nan,0.924196,0.056910499999999996,12876002,1978,J.A.Harvey,12876002,1,0.056910499999999996,0.9851137279887999,0.06520711614407562,-6.183826928609455,0.9851137370192,0.06520713547658886,-6.183827788609215
1507047,137250.0,nan,0.870018,0.0566045,12876002,1978,J.A.Harvey,12876002,1,0.0566045,0.9851328346,0.2341055065407409,-11.685209400896772,0.9851328434,0.23410554233332195,-11.685210189795606
1507048,137322.0,nan,0.9097100000000001,0.0574388,12876002,1978,J.A.Harvey,12876002,1,0.0574388,0.9851519412112,0.09908783772840195,-7.657899056509737,0.9851519497808,0.09908786023957206,-7.657899859771479
1507049,137394.0,nan,0.860906,0.05651090000000001,12876002,1978,J.A.Harvey,12876002,1,0.05651090000000001,0.9851710478224,0.2732535158757577,-12.613550519686168,0.9851710561616,0.27325355255084594,-12.613551259388247
1507050,137466.0,nan,0.915,0.0565267,12876002,1978,J.A.Harvey,12876002,1,0.0565267,0.9851901544336,0.08715629568704023,-7.124528611834668,0.9851901625424,0.08715631582470808,-7.124529376264367
1507051,137538.0,nan,0.949133,0.05677249999999999,12876002,1978,J.A.Harvey,12876002,1,0.05677249999999999,0.9852092610448,0.022924771869700187,-3.6617866347035397,0.9852092689231999,0.02292478188240858,-3.6617874050890786
1507052,137610.0,nan,0.90707,0.0568055,12876002,1978,J.A.Harvey,12876002,1,0.0568055,0.985228367656,0.10753765805512593,-7.933020426720957,0.985228375304,0.10753767910080728,-7.933021141406281
1507053,137682.0,nan,0.8933069999999999,0.0565832,12876002,1978,J.A.Harvey,12876002,1,0.0565832,0.9852474742671999,0.14939152979113382,-9.331713774306593,0.9852474816848,0.1493915538964406,-9.331714456917915
1507054,137755.0,nan,0.987036,0.0576834,12876002,1978,J.A.Harvey,12876002,1,0.0576834,0.985266846248,5.426006438968269e-05,0.17956087315199584,0.9852668534319999,5.4259623723055494e-05,0.17956014270018184
1507055,137827.0,nan,0.9535669999999999,0.0578173,12876002,1978,J.A.Harvey,12876002,1,0.0578173,0.9852859528592,0.01740122714973118,-3.21926368351795,0.9852859598128,0.017401234779313872,-3.219264366542532
1507056,137900.0,nan,0.8487159999999999,0.0578002,12876002,1978,J.A.Harvey,12876002,1,0.0578002,0.98530532484,0.32277818520086543,-13.862639467840113,0.98530533156,0.32277821696131903,-13.86264005531594
1507057,137972.0,nan,0.9202160000000001,0.057193100000000004,12876002,1978,J.A.Harvey,12876002,1,0.057193100000000004,0.9853244314512,0.07411921798321101,-6.607816610748928,0.9853244379407999,0.07411923275868904,-6.607817225853848
1512389,138000.0,nan,1.01,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,0.9853318618,0.030425852112715018,2.5035360325135914,0.9853318682,0.03042583632510868,2.50353536672509
1512418,138000.0,nan,1.0,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,0.9853318618,0.010757713912714982,1.4886495371421689,0.9853318682,0.01075770452510862,1.4886488779456326
1507058,138045.0,nan,0.8812300000000001,0.05663010000000001,12876002,1978,J.A.Harvey,12876002,1,0.05663010000000001,0.985343803432,0.19141205940086847,-10.566241251973834,0.985343809688,0.19141208240404056,-10.566241819793495
1511418,138100.0,1800.0,1.0404,0.05,10050003,1970,J.W.Meadows,10050003,1,0.05,0.98535839876,0.06059155734126342,5.5859473374627715,0.98535840484,0.06059154395514661,5.585946685961183
1507059,138117.0,nan,1.01293,0.0573921,12876002,1978,J.A.Harvey,12876002,1,0.0573921,0.9853629100432,0.0132412727306774,2.797658575924229,0.9853629160688,0.01324126694213718,2.7976579473055105
1507060,138190.0,nan,0.873115,0.0571577,12876002,1978,J.A.Harvey,12876002,1,0.0571577,0.985382282024,0.2205117178097853,-11.393271836936242,0.985382287816,0.22051174056269918,-11.393272357759658
1507061,138263.0,nan,0.857833,0.0570755,12876002,1978,J.A.Harvey,12876002,1,0.0570755,0.9854016540048,0.28512691933660456,-12.945853448321753,0.9854016595632,0.28512694418361006,-12.945853939372048
1507062,138335.0,nan,1.07814,0.05745659999999999,12876002,1978,J.A.Harvey,12876002,1,0.05745659999999999,0.985420760616,0.14962349585508905,9.409101481283995,0.985420765944,0.14962347865921993,9.409100889727874
1507063,138408.0,nan,0.957583,0.05748759999999999,12876002,1978,J.A.Harvey,12876002,1,0.05748759999999999,0.9854401325968,0.013498908225699064,-2.826872143251543,0.9854401376912,0.01349891316295126,-2.826872645604517
1507064,138481.0,nan,0.929155,0.0575964,12876002,1978,J.A.Harvey,12876002,1,0.0575964,0.9854595045776,0.05504158655278778,-5.71352798527566,0.9854595094384,0.055041596056331285,-5.713528450345689
1507065,138554.0,nan,0.905712,0.05680620000000001,12876002,1978,J.A.Harvey,12876002,1,0.05680620000000001,0.9854788765583999,0.11200810115591289,-8.094224894700009,0.9854788811856,0.1120081141508785,-8.094225326232756
1507066,138627.0,nan,0.8565699999999999,0.05708959999999999,12876002,1978,J.A.Harvey,12876002,1,0.05708959999999999,0.9854982485392,0.291164998027412,-13.082544665128513,0.9854982529328,0.29116501787197796,-13.082545052628475
1507067,138700.0,nan,1.04768,0.05694900000000001,12876002,1978,J.A.Harvey,12876002,1,0.05694900000000001,0.98551762052,0.06785301625341121,6.307586813841082,0.98551762468,0.06785300717175953,6.307586365102723
1507068,138773.0,nan,0.929244,0.056920700000000005,12876002,1978,J.A.Harvey,12876002,1,0.056920700000000005,0.9855369925008,0.055672207205728755,-5.711910656743238,0.9855369964271999,0.05567221497193024,-5.711911032388955
1507069,138846.0,nan,0.980664,0.05689640000000001,12876002,1978,J.A.Harvey,12876002,1,0.05689640000000001,0.9855563644816,0.00042068092569690573,-0.49640636070301164,0.9855563681744,0.00042068156076450775,-0.49640673353492465
1507070,138920.0,nan,0.951424,0.05680079999999999,12876002,1978,J.A.Harvey,12876002,1,0.05680079999999999,0.985576001832,0.020534204256505692,-3.465181961463938,0.985576005288,0.02053420841240933,-3.465182299970896
1507071,138993.0,nan,0.930769,0.05712709999999999,12876002,1978,J.A.Harvey,12876002,1,0.05712709999999999,0.9855953738128,0.05261830664362258,-5.562766959903931,0.9855953770352,0.0526183128288659,-5.5627672686660645
1507072,139066.0,nan,0.907411,0.0566379,12876002,1978,J.A.Harvey,12876002,1,0.0566379,0.9856147457936,0.10798115495366198,-7.934514588723173,0.9856147487824,0.10798116320733518,-7.934514867904589
1511419,139100.0,1800.0,0.9486000000000001,0.05,10050003,1970,J.W.Meadows,10050003,1,0.05,0.98562376836,0.02741518847149856,-3.75637941662106,0.98562377124,0.02741519273663686,-3.7563796978456376
1507073,139140.0,nan,0.943755,0.057078199999999996,12876002,1978,J.A.Harvey,12876002,1,0.057078199999999996,0.985634383144,0.03072771623004841,-4.248977497153875,0.9856343858959999,0.030727720268440107,-4.248977764501296
1507074,139213.0,nan,0.8588760000000001,0.057277800000000004,12876002,1978,J.A.Harvey,12876002,1,0.057277800000000004,0.9856537551248,0.280607830511712,-12.862301235665438,0.9856537576432,0.28060784166008335,-12.862301458307082
1507075,139287.0,nan,0.919128,0.057509899999999996,12876002,1978,J.A.Harvey,12876002,1,0.057509899999999996,0.9856733924752,0.07700046878326021,-6.751261927451734,0.9856733947568,0.0770004740633936,-6.751262143300435
1507076,139360.0,nan,0.968354,0.057915600000000005,12876002,1978,J.A.Harvey,12876002,1,0.057915600000000005,0.985692764456,0.005190876946118936,-1.7590434952182192,0.985692766504,0.0051908781723789274,-1.759043699336059
1507077,139434.0,nan,0.902916,0.0582138,12876002,1978,J.A.Harvey,12876002,1,0.0582138,0.9857124018064,0.11775977778614043,-8.39965101937123,0.9857124036176,0.11775978293821265,-8.399651187682554
1507078,139508.0,nan,0.923055,0.0578592,12876002,1978,J.A.Harvey,12876002,1,0.0578592,0.9857320391568,0.0678960517508545,-6.358425684368975,0.9857320407312,0.06789605516185,-6.358425833932237
1507079,139582.0,nan,0.909613,0.0583206,12876002,1978,J.A.Harvey,12876002,1,0.0583206,0.9857516765072,0.09940052160416805,-7.723920569628759,0.9857516778448,0.09940052509669375,-7.723920694841315
1507080,139655.0,nan,0.946161,0.058208199999999995,12876002,1978,J.A.Harvey,12876002,1,0.058208199999999995,0.985771048488,0.026954208190971544,-4.018179327619213,0.985771049592,0.02695420969349161,-4.018179435112662
1507081,139729.0,nan,1.09104,0.059209399999999995,12876002,1978,J.A.Harvey,12876002,1,0.059209399999999995,0.9857906858384,0.1870888428439939,10.676639135831056,0.9857906867056,0.1870888397609631,10.676639038468828
1507082,139803.0,nan,1.03017,0.0584544,12876002,1978,J.A.Harvey,12876002,1,0.0584544,0.9858103231888,0.03366352108300002,4.499818653522494,0.9858103238192,0.03366352012620846,4.4998185866975895
1507083,139877.0,nan,1.0171,0.058362699999999997,12876002,1978,J.A.Harvey,12876002,1,0.058362699999999997,0.9858299605392,0.01675411466364615,3.171950611411395,0.9858299609328,0.01675411424187384,3.1719505702192277
1507084,139951.0,nan,0.8766960000000001,0.0590921,12876002,1978,J.A.Harvey,12876002,1,0.0590921,0.9858495978896,0.2016260706971738,-11.072033515382476,0.9858495980464,0.20162607127644874,-11.072033529526525
1512390,140000.0,nan,1.02,0.02,11163007,1968,C.T.Hibdon,11163007,1,0.02,0.985862601,0.05826810052426009,3.4626933778980034,0.985862601,0.05826810052426009,3.4626933778980034
1512419,140000.0,nan,0.96,0.02,11163008,1968,C.T.Hibdon,11163008,1,0.02,0.985862601,0.03344370652426015,-2.623347409037179,0.985862601,0.03344370652426015,-2.623347409037179
1507085,140025.0,nan,0.9515650000000001,0.05858220000000001,12876002,1978,J.A.Harvey,12876002,1,0.05858220000000001,0.9858912964225,0.020113526396846236,-3.4817526584380603,0.9858912964075,0.020113526379267704,-3.4817526569695674
1511420,140100.0,1800.0,1.0404,0.05,10050003,1970,J.W.Meadows,10050003,1,0.05,0.98597738269,0.059236425497414175,5.519661836615468,0.98597738263,0.05923642562802847,5.51966184303669
1507086,140100.0,nan,0.8798999999999999,0.0579803,12876002,1978,J.A.Harvey,12876002,1,0.0579803,0.98597738269,0.19407300614796294,-10.75860202802966,0.98597738263,0.19407300592841792,-10.758602022599025
1507087,140174.0,nan,0.8326080000000001,0.058864099999999996,12876002,1978,J.A.Harvey,12876002,1,0.058864099999999996,0.9860623211406,0.4000439771732237,-15.562334940766814,0.9860623210362,0.40004397662889746,-15.562334931826918
1507088,140248.0,nan,0.95624,0.05949689999999999,12876002,1978,J.A.Harvey,12876002,1,0.05949689999999999,0.9861472595912,0.015033458487003933,-3.0327376870263603,0.9861472594424,0.015033458337409605,-3.0327376723949495
1507089,140322.0,nan,1.035,0.0590188,12876002,1978,J.A.Harvey,12876002,1,0.0590188,0.9862321980418,0.04029730370380645,4.944860049695215,0.9862321978486001,0.040297304023092326,4.944860070253595
1507090,140397.0,nan,1.11158,0.059561600000000006,12876002,1978,J.A.Harvey,12876002,1,0.059561600000000006,0.9863182843093,0.2634331082069279,12.699928378436013,0.9863182840711,0.2634331092088265,12.699928405653521
1507091,140471.0,nan,0.862218,0.059168399999999996,12876002,1978,J.A.Harvey,12876002,1,0.059168399999999996,0.9864032227599,0.2606453707033818,-12.5897016447733,0.9864032224773001,0.2606453695171156,-12.589701619730654
1507092,140546.0,nan,0.939216,0.058877299999999994,12876002,1978,J.A.Harvey,12876002,1,0.058877299999999994,0.9864893090274,0.03795632181502972,-4.7920751491982845,0.9864893086998,0.03795632128896166,-4.7920751175810015
1507093,140620.0,nan,0.892587,0.0595962,12876002,1978,J.A.Harvey,12876002,1,0.0595962,0.986574247478,0.14822426074969247,-9.526626882696517,0.9865742471060001,0.14822425957635404,-9.526626848582417
1507094,140695.0,nan,0.915074,0.05899719999999999,12876002,1978,J.A.Harvey,12876002,1,0.05899719999999999,0.9866603337455,0.0868618032571394,-7.255418232305767,0.9866603333285,0.0868618022451761,-7.255418193108398
1507095,140770.0,nan,0.893054,0.0583742,12876002,1978,J.A.Harvey,12876002,1,0.0583742,0.9867464200130001,0.1503792697440378,-9.495085881514086,0.986746419551,0.15037926826098852,-9.495085839139186
1507096,140845.0,nan,0.9025549999999999,0.0595328,12876002,1978,J.A.Harvey,12876002,1,0.0595328,0.9868325062805,0.11930730731394691,-8.540203706721519,0.9868325057735,0.11930730587847956,-8.540203659732677
1507097,140919.0,nan,0.902298,0.0584389,12876002,1978,J.A.Harvey,12876002,1,0.0584389,0.9869174447311,0.12252883655578183,-8.574115817170073,0.9869174441797,0.12252883495892888,-8.574115766089573
1507098,140994.0,nan,0.8815760000000001,0.05739520000000001,12876002,1978,J.A.Harvey,12876002,1,0.05739520000000001,0.9870035309986,0.19365668718744328,-10.681575869534498,0.9870035304022,0.19365668499642438,-10.681575815563555
1513144,141000.0,nan,1.02,nan,11002003,1954,C.T.Hibdon,11002003,1,0.08192481350342702,0.9870104179,0.013284284462693547,3.3423742547915434,0.9870104173,0.01328428494591094,3.342374317612986
1507099,141069.0,nan,1.02804,0.0582596,12876002,1978,J.A.Harvey,12876002,1,0.0582596,0.9870896172661,0.028783820109525297,4.148598264797738,0.9870896166247,0.0287838210111991,4.14859833247236
1511421,141100.0,1800.0,0.9078000000000002,0.05,10050003,1970,J.W.Meadows,10050003,1,0.05,0.98712519959,0.12584974579986621,-8.035981618435773,0.9871251989300001,0.1258497437056811,-8.035981556947883
1507100,141144.0,nan,0.847917,0.0580687,12876002,1978,J.A.Harvey,12876002,1,0.0580687,0.9871757035336,0.3339662591010144,-14.10677988073681,0.9871757028472,0.33396625580880485,-14.1067798210138
1507101,141219.0,nan,0.92554,0.0578831,12876002,1978,J.A.Harvey,12876002,1,0.0578831,0.9872617898011,0.06581505372468252,-6.251815925493768,0.9872617890697,0.06581505216487249,-6.251815856041647
1507102,141294.0,nan,0.836485,0.0582174,12876002,1978,J.A.Harvey,12876002,1,0.0582174,0.9873478760686,0.39094166650674445,-15.279607089377901,0.9873478752922,0.390941662482864,-15.27960702275811
1507103,141370.0,nan,0.874557,0.05739079999999999,12876002,1978,J.A.Harvey,12876002,1,0.05739079999999999,0.987435110153,0.2220123739643427,-11.431445873492372,0.987435109331,0.2220123707308694,-11.431445799762612
1507104,141445.0,nan,0.876839,0.05757639999999999,12876002,1978,J.A.Harvey,12876002,1,0.05757639999999999,0.9875211964205,0.21277031221934903,-11.20808310967838,0.9875211955535,0.21277030888598833,-11.208083031723007
1507105,141520.0,nan,0.936736,0.05766879999999999,12876002,1978,J.A.Harvey,12876002,1,0.05766879999999999,0.987607282688,0.044875000040271514,-5.150962693343262,0.987607281776,0.04487499843126938,-5.150962605755486
1507106,141596.0,nan,0.8223420000000001,0.0577972,12876002,1978,J.A.Harvey,12876002,1,0.0577972,0.9876945167724,0.47305846655143846,-16.741260983481094,0.9876945158148001,0.473058461072226,-16.7412609027592
1507107,141671.0,nan,0.921305,0.057683200000000004,12876002,1978,J.A.Harvey,12876002,1,0.057683200000000004,0.9877806030399,0.07660819440527498,-6.729794332397391,0.9877806020373,0.07660819209443094,-6.729794237727879
